colony_id,partner,species,AFDW.mg.cm2,timepoint,DW.mg.cm2
ACR-414,Host,Acropora,1.1496326763667903,OCTOBER,85.40285419292354
ACR-414,Sym,Acropora,0.7976212551075779,OCTOBER,57.55895424613009
ACR-415,Host,Acropora,1.2545117371056351,OCTOBER,115.25890590359015
ACR-415,Sym,Acropora,0.7066229376350237,OCTOBER,79.22028267485926
ACR-416,Host,Acropora,1.325242839777103,OCTOBER,117.99175837536197
ACR-416,Sym,Acropora,1.1825243801087717,OCTOBER,85.79563892284344
ACR-417,Host,Acropora,1.720076316763191,OCTOBER,183.1406898410696
ACR-417,Sym,Acropora,0.6518183937207852,OCTOBER,135.30301368324143
ACR-418,Host,Acropora,1.816526230059531,OCTOBER,162.36716953015096
ACR-418,Sym,Acropora,0.6727874926146123,OCTOBER,117.70080789546587
ACR-420,Host,Acropora,1.725636280824543,OCTOBER,125.60463291918587
ACR-420,Sym,Acropora,0.6110449781280184,OCTOBER,88.55248735501165
ACR-421,Host,Acropora,1.2602458059594646,OCTOBER,198.1075289787908
ACR-421,Sym,Acropora,0.9441841593855257,OCTOBER,144.12766708691584
ACR-422,Host,Acropora,1.7068648101976611,OCTOBER,156.73895714215226
ACR-422,Sym,Acropora,0.890008079603057,OCTOBER,115.5157335975781
ACR-423,Host,Acropora,1.4356127999795754,OCTOBER,136.60631352743732
ACR-423,Sym,Acropora,0.6732528993007759,OCTOBER,93.28380956115663
ACR-424,Host,Acropora,1.9003644105151263,OCTOBER,175.03580545254482
ACR-424,Sym,Acropora,0.6707168507700334,OCTOBER,125.08336951900425
ACR-425,Host,Acropora,1.8301628153689478,OCTOBER,193.0958825249161
ACR-425,Sym,Acropora,0.9908760293310502,OCTOBER,142.79936205718323
ACR-426,Host,Acropora,1.7511854721623934,OCTOBER,134.43216382300824
ACR-426,Sym,Acropora,1.023301423733154,OCTOBER,95.78426183737199
ACR-427,Host,Acropora,1.0841076446418196,OCTOBER,106.11121283658827
ACR-427,Sym,Acropora,0.5688650866507682,OCTOBER,72.21478048078694
ACR-428,Host,Acropora,1.577078368845814,OCTOBER,163.7745132346872
