colony_id,chla.ug.cm2,chlc2.ug.cm2,timepoint,host_prot_ug.cm2,holobiont_prot_ug.cm2,surface.area.cm2,cells.cm2,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,code,holobiont_mgprot,host_mgprot,host_mgafdw,sym_mgafdw,cells,cells.holobiont.mgprot,chla.ug.holobiont.mgprot,chlc2.ug.holobiont.mgprot,holobiont_prot_mg.cm2,host_prot_mg.cm2,chla.ug.cell,chlc2.ug.cell,Total_Chl_cm2
ACR-439,1.853368636,0.611389881,AUGUST,330.0386576802201,533.9919601254226,22.219046185860464,1155165.0980859913,1.203922067,0.720102918,84.07651635,52.98607286,ACR-439 - AUGUST,11.864792024904924,7.333144178116202,26.750000010849593,15.99999999361489,25666666.666666675,2163263.090730185,3.4707800386445626,1.144942108971825,0.5339919601254226,0.3300386576802201,1.6044188307549037e-6,5.292662339028596e-7,2.464758517
ACR-446,1.790783205,0.572976873,AUGUST,404.3923428552491,650.8356892311361,22.372194408181336,1151727.2823824561,1.497394462,0.849268501,83.53002687,52.79768173,ACR-446 - AUGUST,14.56062256726167,9.047144111537555,33.5000000095981,19.000000009116743,25766666.66666667,1769612.9782665232,2.7515135304204654,0.880371009888664,0.6508356892311361,0.4043923428552491,1.5548673999417612e-6,4.974935314675741e-7,2.3637600780000003
ACR-447,4.393566324,1.321199666,AUGUST,587.5525954504508,1079.5008023161508,23.407476391070496,2185199.25623049,2.232192789,1.203034429,229.909449,169.5176333,ACR-447 - AUGUST,25.26838954435696,13.753123506518621,52.2500000088353,28.159999994462474,51150000,2024268.3021096224,4.069998201551375,1.2238987346422217,1.0795008023161508,0.5875525954504508,2.010602150569548e-6,6.046129030261042e-7,5.71476599
ACR-448,1.817142516,1.120612796,AUGUST,636.0072075719929,984.4493448774135,26.164144392846346,1896361.1391868244,2.577477749,0.968883202,326.4911847,244.9879462,ACR-448 - AUGUST,25.757274806815637,16.64058441380462,67.43749999418456,25.349999996931313,49616666.666666664,1926316.6246740352,1.845846640515847,1.1383143295600873,0.9844493448774135,0.6360072075719929,9.5822598262017e-7,5.909279476590246e-7,2.937755312
ACR-449,2.890650453,0.873422631,AUGUST,359.6084909092806,604.798368315396,19.385804072924177,1402228.8284291404,1.43145984,0.84597987,95.5002946,60.32249143,ACR-449 - AUGUST,11.7245026717865,6.971299747727248,27.74999999649939,16.400000009457866,27183333.33333333,2318506.302083628,4.779527532542145,1.4441550717685128,0.604798368315396,0.3596084909092806,2.0614684239791858e-06,6.22881667593769e-7,3.764073084
ACR-451,2.254640212,0.857937838,AUGUST,533.0205190146226,895.5431990771089,28.099937922982278,1231853.2551521834,2.092531313,1.195732179,403.7962657,305.1529873,ACR-451 - AUGUST,25.16470830141572,14.977843495986688,58.79999999719659,33.60000000241233,34615000,1375537.5021792972,2.5176230631012464,0.9580083226405353,0.8955431990771089,0.5330205190146226,1.8302831141372122e-6,6.964610714885924e-7,3.1125780499999998
ACR-456,2.220402163,1.093903011,AUGUST,580.0104640185896,1108.583065985507,19.832996882101153,2356972.7566246144,2.580926136,1.147078282,430.2917532,316.9188216,ACR-456 - AUGUST,21.986524491240697,11.50334572446673,51.18750000822138,22.74999999043195,46745833.333333336,2126112.8993787356,2.0029190695115924,0.9867578213704205,1.108583065985507,0.5800104640185896,9.420567788741882e-7,4.641135574967622e-7,3.3143051740000002
ACR-457,2.745751789,1.034761969,AUGUST,473.9447653550206,714.2844294610773,37.61350549355538,1757613.3660641431,1.86435694,0.877344442,233.297851,171.9244169,ACR-457 - AUGUST,26.866741311495296,17.82672403532288,70.1250000046381,32.99999998890728,66110000.00000001,2460663.138618674,3.8440594191191475,1.4486693624005231,0.7142844294610773,0.4739447653550206,1.562204658894131e-6,5.887312812812537e-7,3.7805137579999997
ACR-458,3.576824539,1.297847681,AUGUST,519.9681669329383,885.0438969460296,26.4673778730417,1410091.6513321195,1.747434152,0.868994281,238.1932215,174.0028809,ACR-458 - AUGUST,23.42479125469994,13.762193956166902,46.250000009242186,23.000000004739178,37321428.57142857,1593244.8731614805,4.041409190371623,1.4664218187125055,0.8850438969460296,0.5199681669329382,2.5365901114448547e-6,9.203995213884983e-7,4.87467222
ACR-459,1.483803199,0.655463802,AUGUST,369.8603882007094,483.12360654377346,15.511154048205897,1167708.0856594928,1.148367165,0.483523017,71.40264977,38.39817451,ACR-459 - AUGUST,7.493804685425285,5.736961457710438,17.81250000021648,7.500000002540279,18112500,2416996.5405192687,3.071270331033927,1.3567207089902604,0.48312360654377345,0.3698603882007094,1.2706970322655465e-6,5.613250520825247e-7,2.139267001
ACR-460,3.245066484,2.272934947,AUGUST,770.1696632588119,1275.9951467027036,29.9101499108151,2121520.627252207,3.726995697,1.277827096,446.4613196,340.0357414,ACR-460 - AUGUST,38.16520612335037,23.03589008483305,111.47500001423282,38.22000000146152,63455000,1662640.0443092783,2.543165224715446,1.781303755640048,1.2759951467027035,0.7701696632588119,1.5295945947049354e-6,1.0713706564069115e-6,5.518001431
ACR-461,2.88139389,0.834388358,AUGUST,456.0848041071297,788.6174194696389,37.17243861327123,1789632.3857603837,2.481677378,0.823190545,149.0818926,110.2954273,ACR-461 - AUGUST,29.31483261459152,16.953784383118112,92.2499999916489,30.60000000103779,66525000.00000001,2269329.007421555,3.6537284351869825,1.0580394718660198,0.7886174194696389,0.4560848041071297,1.6100479142680163e-6,4.6623449857020937e-7,3.715782248
ACR-462,2.230585217,0.735900453,AUGUST,374.36620873124383,704.5136710152235,31.414065454006135,818900.6939475697,1.16388947,0.730564467,176.3083644,129.130055,ACR-462 - AUGUST,22.131638574514373,11.760364584851416,36.56249999180851,22.949999984709105,25725000,1162363.0990261857,3.1661347519142753,1.0445509906706953,0.7045136710152236,0.3743662087312438,2.723877551314926e-6,8.986443147978529e-7,2.96648567
ACR-463,1.957126683,0.819814005,AUGUST,624.9331461616973,874.126416437397,33.57651835317697,1749436.8946219846,2.734053574,0.92207297,284.2194625,215.055055,ACR-463 - AUGUST,29.35012166450708,20.983079251606856,91.8000000059801,30.960000000173398,58739999.99999999,2001354.5657984074,2.2389515362966557,0.9378666398634267,0.874126416437397,0.6249331461616974,1.1187180795240362e-6,4.6861593437306814e-7,2.776940688
ACR-464,1.617370671,0.570844008,AUGUST,477.1039741047745,683.8540549327087,15.308998394742337,1619635.6783547315,2.35809026,0.695016077,295.5908599,210.858994,ACR-464 - AUGUST,10.469120629202875,7.303983973695183,36.10000000499754,10.640000007113118,24795000,2368393.762780428,2.365081641811935,0.8347453727625715,0.6838540549327087,0.4771039741047745,9.986015328107415e-7,3.5245210736520596e-7,2.188214679
ACR-465,1.217330194,0.412790653,AUGUST,363.32794834075173,431.6317912158684,14.714783292137326,666563.2200356155,0.900454987,0.360181995,24.42611575,1.148504852,ACR-465 - AUGUST,6.351368269738567,5.346292023811027,13.249999998029335,5.30000000215469,9808333.333333332,1544286.6665543013,2.820297806542213,0.9563490488900398,0.4316317912158684,0.3633279483407517,1.8262786745643663e-6,6.192820734662557e-7,1.6301208470000002
ACR-414,1.681440893,0.419668861,FEBRUARY,471.1225079,865.2711722,20.79228604,472981.9022,1.441039237,0.576415695,18.62559746,10.26871214,ACR-414 - FEBRUARY,17.990965714548498,9.79571394413896,29.962500010567354,11.985000008385398,9834375.002285706,546628.5222439773,1.9432531061041165,0.485014264294705,0.8652711722,0.47112250790000004,3.554979345254111e-6,8.872831265804825e-7,2.101109754
ACR-415,1.105224519,0.256808152,FEBRUARY,379.5644206,671.3265593,15.04002102,762410.2818,0.485371662,0.31914849,26.36100039,14.70423476,ACR-415 - FEBRUARY,10.096765563156275,5.708656864268121,7.299999998992335,4.79999999810126,11466666.664136123,1135677.2218202928,1.6463292025157332,0.3825383465653093,0.6713265593,0.3795644206,1.4496453489460274e-6,3.3683720974183747e-7,1.3620326710000001
ACR-416,2.311273674,0.680330984,FEBRUARY,814.1858243,1112.02876,24.7128242,937232.6885,2.511853744,1.130991738,41.27614034,34.96484226,ACR-416 - FEBRUARY,27.48137125122399,20.120831142057988,62.07499999158381,27.94999999284646,23161666.665393863,842813.3535862869,2.0784297647122005,0.6117926158672371,1.1120287599999998,0.8141858243000001,2.4660617393734875e-6,7.258933585520155e-7,2.991604658
ACR-417,2.480759897,0.616753029,FEBRUARY,817.479912,1136.333239,34.09640735,1086624.747,1.450116122,0.637457189,59.92174568,35.56063803,ACR-417 - FEBRUARY,38.744881002288906,27.873128079994153,49.4437500005143,21.73499998432994,37050000.01030269,956255.356884795,2.18312710731152,0.5427571841009924,1.136333239,0.817479912,2.282995950395008e-6,5.675860325312469e-7,3.097512926
ACR-418,1.939046914,0.497260922,FEBRUARY,853.9861232,1147.598731,18.31784801,1018132.697,1.83700618,0.643088642,31.43382342,21.56039288,ACR-418 - FEBRUARY,21.021539130926875,15.643188007426733,33.6499999986707,11.780000001113303,18649999.99765738,887185.27608758735,1.6896558541070745,0.43330556976713835,1.147598731,0.8539861232,1.9045129576071359e-6,4.884048252896842e-7,2.436307836
ACR-420,1.825719134,0.48113075,FEBRUARY,536.762429,952.4576687,16.26117226,1039285.467,2.436786191,0.720735247,47.03135715,22.49161341,ACR-420 - FEBRUARY,15.488078221088708,8.728386320665019,39.62500001264026,11.720000005320648,16900000.006201543,1091161.8449337601,1.9168506842849047,0.5051465968631347,0.9524576687,0.536762429,1.7567061139324102e-6,4.629437871279307e-7,2.306849884
ACR-421,1.440933133,0.503303549,FEBRUARY,547.9962739,806.1820598,20.98509939,761850.0967,1.242846151,0.519654437,16.249684770000002,8.934672956,ACR-421 - FEBRUARY,16.917810651337923,11.499756273141161,26.081250005213946,10.905000008899494,15987499.99953061,945009.985571996,1.7873545007407765,0.6243050721382474,0.8061820598,0.5479962739,1.8913604385449175e-6,6.606333072347038e-7,1.9442366819999999
ACR-422,2.052799186,0.50493312,FEBRUARY,791.2558979,1188.982293,29.05112463,1111833.033,3.218033766,0.985159795,40.3216748,31.41358593,ACR-422 - FEBRUARY,34.54127277680618,22.986873704115457,93.48749999961426,28.61999998501025,32300000.009433907,935113.1968455648,1.7265178784289934,0.4246767365441328,1.188982293,0.7912558979000001,1.8463196586820603e-6,4.5414473667648254e-7,2.557732306
ACR-423,3.040238072,2.279637765,FEBRUARY,957.2061109,1406.999715,18.60706804,1216383.65,2.40298471,0.953669861,81.45009716,52.9100016,ACR-423 - FEBRUARY,26.18013942926561,17.810799233820084,44.71249999804967,17.74499999132434,22633333.338293545,864523.0251521408,2.160795087296802,1.6202119593179876,1.406999715,0.9572061109,2.4994072158072827e-6,1.8741108243275058e-6,5.319875837
ACR-424,1.264533048,0.3494257,FEBRUARY,741.4873515,853.0481194,17.90008575,827742.7758,1.624293895,0.305026472,38.19171648,31.57638504,ACR-424 - FEBRUARY,15.269634486136237,13.27268717439039,29.075000003701497,5.460000004819974,14816666.665763022,970335.3855140096,1.4823701257197803,0.4096201516108753,0.8530481194,0.7414873515,1.527688413562836e-6,4.2214285671328965e-7,1.6139587480000002
ACR-425,2.047601237,0.856910055,FEBRUARY,578.9301306,1032.332074,27.31580446,805394.5485,1.692014968,0.672687492,35.44340059,22.85453467,ACR-425 - FEBRUARY,28.198981071170248,15.813942243471862,46.21875000928116,18.374999994159815,21999999.999975987,780170.0332523041,1.9834714900081656,0.8300721023611245,1.032332074,0.5789301306,2.542357954636689e-6,1.0639630682824268e-6,2.9045112919999996
ACR-426,2.951740779,0.776611248,FEBRUARY,870.5469477,1336.357401,23.97370635,978884.9357,2.538823122,1.415550833,42.57643708,20.18327883,ACR-426 - FEBRUARY,32.0374399102232,20.87023688804861,60.86500000141823,33.935999993839886,23467499.998910435,732502.3492723561,2.2087959230002423,0.5811403801250021,1.336357401,0.8705469477000001,3.015411384269809e-6,7.933631621827398e-7,3.728352027
ACR-427,1.918801792,0.605251209,FEBRUARY,439.2615729,892.6023547,18.44639025,1018446.775,1.495143474,0.681759403,36.39411239,17.36144555,ACR-427 - FEBRUARY,16.46529137286512,8.102790395542224,27.58000000114473,12.57600000434502,18786666.660503946,1140985.982881813,2.1496714431645225,0.6780748513748012,0.8926023546999999,0.43926157289999995,1.884047197262714e-6,5.942885027055046e-7,2.524053001
ACR-428,2.903549311,1.113665992,FEBRUARY,722.0278338,1168.893374,12.05141406,1112939.936,1.997690883,1.009425113,35.61770825,22.8408881,ACR-428 - FEBRUARY,14.086818042064438,8.701456387968665,24.074999994920017,12.16499999932529,13412499.9926459,952131.2728392625,2.484015544603472,0.9527524210262143,1.168893374,0.7220278338,2.6089002803112637e-6,1.0006523766256512e-6,4.017215303
ACR-429,0.031835411,0.069217679,FEBRUARY,585.5344207,985.1266766,25.41980649,286521.9818,1.440805618,1.301347436,23.22499977,14.65825478,ACR-429 - FEBRUARY,25.04172948730881,14.88417166742825,36.62499999926486,33.079999999377655,7283333.332487302,290847.8560228241,0.032316058184389644,0.07026271914480405,0.9851266766,0.5855344207000001,1.1110983806548556e-7,2.415789482020119e-7,0.10105309000000001
ACR-430,2.523944875,0.67601959,FEBRUARY,1006.984045,1356.98048,20.47093045,1105632.858,2.569497275,1.12061345,31.18519706,17.04514608,ACR-430 - FEBRUARY,27.778653028087618,20.61390034945467,52.60000000798952,22.939999996284552,22633333.339352727,814774.3274833253,1.8599713939879225,0.4981793032129688,1.35698048,1.006984045,2.2828055956708917e-6,6.114322535808718e-7,3.1999644650000003
ACR-431,2.148673753,0.629722757,FEBRUARY,703.4179397,1097.135602,25.99824655,1008561.607,1.566692197,0.915446353,56.73743216,35.15929423,ACR-431 - FEBRUARY,28.523601879578678,18.287633024013633,40.731250005567176,23.799999988592333,26220833.319650207,919267.9602789882,1.9584395484779829,0.5739698500823966,1.097135602,0.7034179397,2.13043381592851e-6,6.243770857718164e-7,2.7783965100000003
ACR-432,3.445142518,1.01810964,FEBRUARY,781.4442864,1098.081295,32.61817165,942726.0464,1.906146079,1.251756243,33.07481521,21.81514058,ACR-432 - FEBRUARY,35.817404165964284,25.48928386870696,62.17499999479646,40.82999999813311,30750000.000401065,858521.1775235641,3.137420274516196,0.9271714622914147,1.0980812949999998,0.7814442864,3.6544471547763106e-6,1.0799634144912707e-6,4.4632521579999995
ACR-433,2.33419392,0.741190207,FEBRUARY,581.3289642,640.6289339,14.62225876,759116.6442,0.83477185,0.738599978,26.32501971,12.88856962,ACR-433 - FEBRUARY,9.367442040628735,8.500342539215175,12.206249996263905,10.799999998446307,11100000.000515252,1184955.2900751366,3.6435974032424205,1.1569727306692292,0.6406289339,0.5813289642,3.074881756096793e-6,9.763851348314305e-7,3.0753841270000004
ACR-434,1.393282616,0.765765552,FEBRUARY,546.5561712,815.2306164,25.03417979,539262.7245,0.910005848,0.58519992,34.36541589,20.9195989,ACR-434 - FEBRUARY,20.40862982127012,13.68258545515482,22.78125000878341,14.650000010373617,13499999.999178238,661484.8775937116,1.7090656164909954,0.9393238386722591,0.8152306164,0.5465561712,2.583680556248052e-6,1.4200231486610009e-6,2.159048168
ACR-435,2.827376275,1.074856703,FEBRUARY,743.0319481,1383.442245,19.98889707,1386102.824,1.927069806,0.637153714,78.1934088,53.70191243,ACR-435 - FEBRUARY,27.65348463759472,14.852389130292481,38.51999999883887,12.736000006914217,27706666.677372325,1001923.1587076482,2.0437255586336387,0.7769436757368936,1.383442245,0.7430319481000001,2.0398026943201727e-6,7.754523577826575e-7,3.9022329780000002
ACR-436,2.116930835,0.59813654,FEBRUARY,753.7377263,1273.72022,14.46158097,1062585.529,1.780579873,0.825635871,44.163567,27.56475941,ACR-436 - FEBRUARY,18.42000809465621,10.900239159031146,25.750000006941818,11.940000000202975,15366666.665183784,834237.7802560128,1.662006146844399,0.46959805662816606,1.27372022,0.7537377262999999,1.992245120251397e-6,5.629067248477463e-7,2.715067375
ACR-437,4.132001149,2.540240673,FEBRUARY,1231.484128,1404.578729,14.36517429,1011706.022,2.626142867,1.144434426,47.8720262,24.72507418,ACR-437 - FEBRUARY,20.17701824611168,17.69048413408867,37.72499999489529,16.439999992966108,14533333.336272575,720291.4305275657,2.9418081476584854,1.8085427470545155,1.404578729,1.231484128,4.0841915132931766e-6,2.5108486237714616e-6,6.672241822
ACR-438,2.640961036,1.857918773,FEBRUARY,663.0017722,1164.213584,18.47852581,974103.6805,1.904913864,0.876260377,64.05381102,42.61617015,ACR-438 - FEBRUARY,21.512950760296604,12.25129535967344,35.20000000175083,16.19199999267483,18000000.001735244,836705.3038096144,2.268450628213938,1.595857322516862,1.164213584,0.6630017722,2.7111703701236557e-6,1.9073111109141321e-6,4.498879809
ACR-439,1.601099956,0.446446904,FEBRUARY,758.3844221,958.4155804,21.82062392,812304.9124,0.864434494,0.666800365,42.50348219,28.14218339,ACR-439 - FEBRUARY,20.91322593897692,16.548421261430637,18.862499997049497,14.549999994383729,17725000.001848944,847549.7780002492,1.6705696242247776,0.4658176610752435,0.9584155804,0.7583844221,1.971057827619756e-6,5.49605077089769e-7,2.04754686
ACR-448,2.681431172,0.690196103,FEBRUARY,1075.128434,1323.746006,19.76394816,1091212.469,1.017003275,1.713220442,26.50431967,19.5654227,ACR-448 - FEBRUARY,26.162447439591052,21.24878263491798,20.100000005650227,33.860000002340286,21566666.66886161,824336.741379373,2.0256387251377284,0.5213961740935368,1.3237460060000001,1.075128434,2.457295208931488e-6,6.325038639198321e-7,3.371627275
ACR-451,2.859930337,0.939062524,FEBRUARY,876.0674627,1264.003877,18.2535769,1096132.196,1.838338326,1.146624583,71.19255351,46.75220669,ACR-451 - FEBRUARY,23.07259197071764,15.99136479998233,33.55625000185827,20.93000000122093,20008333.33225187,867190.5331505561,2.262596174774233,0.7429269332850313,1.2640038770000002,0.8760674626999999,2.6091107873999537e-6,8.567055391920994e-7,3.7989928610000003
ACR-456,6.04677432,1.569542881,FEBRUARY,673.4953248,1021.129751,17.1609679,1104638.548,2.91970711,0.851234038,64.118324,28.93088565,ACR-456 - FEBRUARY,17.52357487864599,11.557831649692874,50.104999992111765,14.60800000150538,18956666.663330607,1081780.7892858074,5.921651302469984,1.5370650786180062,1.0211297510000001,0.6734953248000001,5.473984527289917e-6,1.4208655707713e-6,7.616317201
ACR-457,2.254534352,0.670112135,FEBRUARY,731.2247329,908.9588876,43.15863492,621544.2183,1.441484424,1.098968957,36.40215922,34.39960515,ACR-457 - FEBRUARY,39.22942478721772,31.55866129170561,62.21249999828248,47.430000003576176,26825000.00424648,683797.9437564168,2.4803479923639173,0.7372304117839179,0.9089588876,0.7312247329,3.627311276688293e-6,1.0781407263876402e-6,2.924646487
ACR-458,3.842370847,1.15888992,FEBRUARY,838.1363866,1180.044631,22.20625062,1321249.611,1.284773395,2.104272387,64.102672,51.74534052,ACR-458 - FEBRUARY,26.204366818771422,18.61186665458081,28.529999999278253,46.727999998467624,29339999.993443508,1119660.7113752463,3.25612332454229,0.9820729568659847,1.180044631,0.8381363866,2.908133947598188e-6,8.771165647669582e-7,5.001260767
ACR-459,2.115116727,0.516393256,FEBRUARY,943.9773877,897.1843296,25.74116208,2430445.828,0.611860488,0.277376755,52.08637224,36.0308131,ACR-459 - FEBRUARY,23.09456724386974,24.299074936640697,15.749999991955896,7.14000000767945,62562499.9852078,2708970.4398689047,2.357505205137725,0.5755709712743515,0.8971843295999999,0.9439773877000001,8.702587412699166e-7,2.1246853151421071e-7,2.631509983
ACR-460,1.882441233,0.474158804,FEBRUARY,654.6148514,861.97127,14.10808982,725115.8825,1.968019792,0.637931861,40.78741398,20.01901062,ACR-460 - FEBRUARY,12.160768099419471,9.235365121057153,27.76499999307372,8.999999994027755,10230000.000218565,841229.7575764909,2.1838793223351862,0.5500865521886826,0.86197127,0.6546148514,2.5960557180320764e-6,6.539076242065351e-7,2.3566000369999998
ACR-461,2.032245527,0.569778738,FEBRUARY,739.8414639,1160.596455,18.2535769,1043631.071,1.695558091,1.015691341,34.44859074,21.33225735,ACR-461 - FEBRUARY,21.185036641209887,13.504753055107223,30.950000002485698,18.53999999960762,19050000.009727858,899219.592222518,1.7510354423751882,0.4909361350754772,1.160596455,0.7398414639,1.947283463928222e-6,5.459580054990524e-7,2.6020242650000003
ACR-462,2.101072342,0.585858016,FEBRUARY,444.195519,720.9075728,14.750801,648269.8806,1.048671866,0.570477495,25.57022159,15.17070158,ACR-462 - FEBRUARY,10.633964145765813,6.5522397058607185,15.468750009664666,8.415000003723495,9562500.00302436,899241.3244906338,2.914482273836367,0.8126673073006176,0.7209075728000001,0.444195519,3.241045750969292e-6,9.037254907751764e-7,2.686930358
ACR-464,2.243870586,0.542339016,FEBRUARY,765.120503,1107.342078,17.99649243,1449912.167,3.048371799,1.156669839,24.96542045,20.33107293,ACR-464 - FEBRUARY,19.92827332414747,13.769485340277292,54.86000000452898,20.81600000157282,26093333.337580394,1309362.477779879,2.0263571940232907,0.4897664658237615,1.1073420779999998,0.765120503,1.547590700368266e-6,3.7404956544515986e-7,2.786209602
ACR-465,1.884463974,0.473341291,FEBRUARY,694.2934706,1163.16013,26.70522884,1130396.604,2.110073661,1.034067154,47.12181114,32.64679008,ACR-465 - FEBRUARY,31.062457449214147,18.541266014490812,56.34999998626158,27.61499998349752,30187499.98977886,971832.316845317,1.6201242850371773,0.4069442192795931,1.16316013,0.6942934706,1.6670821261596783e-6,4.1873913043001324e-7,2.357805265
ACR-414,1.573399702,0.521584827,JANUARY,281.5272407,412.0008857,12.34063409,625980.8,1.150163751,0.436363315,29.71585555,14.80961178,ACR-414 - JANUARY,5.084352175179614,3.4742246638460554,14.193749994672872,5.385000000714408,7725000.000165473,1519367.60751483,3.8189231057762254,1.265979868256385,0.41200088570000004,0.2815272407,2.5134951455380097e-6,8.332281549210453e-7,2.094984529
ACR-415,2.287259175,0.595866455,JANUARY,363.8785355,587.5942052,14.91147879,561647.8499,0.643799326,0.828891633,38.17797068,16.34311415,ACR-415 - JANUARY,8.761898527966709,5.425967064244513,9.599999994665296,12.360000004687965,8375000.001232955,955843.0715102634,3.8925829335254982,1.014078167767472,0.5875942052,0.3638785355,4.072407960623798e-6,1.0609253736235125e-6,2.88312563
ACR-416,2.280998446,0.578283873,JANUARY,308.6258641,517.8757667,18.44639025,883641.7196,1.459635172,0.630204601,20.50746758,11.01380797,ACR-416 - JANUARY,9.552938493566154,5.693033130432065,26.925000005337875,11.62500000739154,16300000.000922672,1706281.267476036,4.404528253049844,1.1166459413324774,0.5178757667,0.3086258641,2.5813611958391288e-6,6.544325150942093e-7,2.859282319
ACR-417,2.333231531,0.70320436,JANUARY,920.2260771,1640.560128,20.24598154,647041.9809,1.568829841,0.635681702,22.22410157,12.99788798,ACR-417 - JANUARY,33.21475006674803,18.630880169593215,31.76250000028713,12.87000000400778,13100000.000906432,394403.08822378016,1.4222164071757815,0.4286367491188961,1.6405601280000002,0.9202260771,3.6059971375498734e-6,1.0867986633910233e-6,3.036435891
ACR-418,2.873943698,0.864447639,JANUARY,926.530801,1767.710814,16.38971449,752199.3956,1.982950955,0.821734876,75.92170082,31.9344184,ACR-418 - JANUARY,28.972275542345496,15.185575294581005,32.50000000012284,13.468000004115552,12328333.333434563,425521.74803859065,1.625799692596099,0.4890209598502801,1.767710814,0.926530801,3.820720562674167e-6,1.1492267130984119e-6,3.7383913370000004
ACR-420,1.319256994,0.34139682,JANUARY,1676.751467,3131.265325,41.32690807,484651.952,1.666892183,0.636147276,54.99437549,63.5456443,ACR-420 - JANUARY,129.40551422905367,69.29495373294664,68.88750000944262,26.289999994232918,20029166.666250054,154778.30898919434,0.4213175368650692,0.10902839094288505,3.1312653249999998,1.676751467,2.7220709388579952e-6,7.044164757640344e-7,1.660653814
ACR-421,3.601562362,0.984119251,JANUARY,1153.934999,2071.764266,29.62956469,916652.0091,2.407983403,1.129749976,56.39257672,38.48561435,ACR-421 - JANUARY,61.38547334187737,34.19059170092559,71.34750001163484,33.47399999741795,27160000.001846917,442449.9563696982,1.7384035534861377,0.47501507152648215,2.071764266,1.153934999,3.929039947816332e-6,1.0736018044254784e-6,4.585681613
ACR-422,2.653177549,0.71979827,JANUARY,1673.252737,3092.625961,31.94332492,780679.5336,2.128965916,0.887509365,67.670749850000007,48.6666621,ACR-422 - JANUARY,98.78875592825025,53.4492558512703,68.00624999839341,28.350000015737873,24937500.000178855,252432.574596757,0.8579044418750514,0.23274662991164094,3.092625961,1.673252737,3.398548872884145e-6,9.220150382074779e-7,3.372975819
ACR-423,2.861831272,0.723110167,JANUARY,869.8788587,1353.216837,20.18171042,871746.3964,1.179285576,0.915680565,53.01260288,36.76774587,ACR-423 - JANUARY,27.31023033980234,17.5556432267635,23.799999997314906,18.480000000051987,17593333.33182333,644203.0372106581,2.1148356965056,0.5343638559826758,1.353216837,0.8698788587,3.282871353203566e-6,8.294960208452662e-7,3.5849414389999996
ACR-424,2.3480499,0.6513511,JANUARY,719.1923696,1095.479042,16.83961231,768030.3497,2.06061751,0.619966767,36.72679564,23.40552696,ACR-424 - JANUARY,18.447442361010207,12.110920680374228,34.69999998759755,10.440000001364101,12933333.331261724,701090.8655064895,2.1434001107982854,0.5945810691282947,1.095479042,0.7191923696,3.0572358252732727e-6,8.480798971738864e-7,2.9994009999999998
ACR-425,2.878798088,0.778294222,JANUARY,535.3118455,862.4312852,24.42360417,629513.969,1.725789515,0.783668121,51.06054336,35.64175024,ACR-425 - JANUARY,21.063680333549183,13.074244622004196,42.14999999509628,19.139999987951665,15374999.998341652,729929.42139618,3.3380028500849193,0.9024420094170302,0.8624312852,0.5353118455,4.5730487801137265e-6,1.2363414639334238e-6,3.65709231
ACR-426,3.016174019,0.847706122,JANUARY,594.2322454,909.7854428,17.00029011,1052923.208,0.464697952,1.094098976,32.53738592,21.62374864,ACR-426 - JANUARY,15.466616465454814,10.102120564516714,7.899999997522856,18.600000001053928,17899999.999551877,1157331.3426069692,3.315258606158036,0.931764877871708,0.9097854428000001,0.5942322454,2.8645716953367786e-6,8.050977654963038e-7,3.863880141
ACR-427,1.751464745,0.446356504,JANUARY,355.0704362,583.370683,18.92842363,436997.1229,1.152895794,0.580608307,17.31126725,8.828204781,ACR-427 - JANUARY,11.04228742114644,6.720923634882488,21.822499990077212,10.989999997993095,8271666.667342375,749089.9622393263,3.002318758963072,0.7651335883123217,0.583370683,0.3550704362,4.00795486564518e-6,1.0214174890623748e-6,2.197821249
ACR-428,3.876611234,1.171388476,JANUARY,658.6218098,1241.18986,23.49167297,1041078.117,2.323695723,1.300801354,38.86238758,19.7810518,ACR-428 - JANUARY,29.157626284800084,15.47212816673114,54.58750000650371,30.558000007101203,24456666.660787396,838774.2685877243,3.1233023721286277,0.9437625247760241,1.24118986,0.6586218098000001,3.7236506758695034e-6,1.1251686658975273e-6,5.04799971
ACR-429,3.453053811,0.919157241,JANUARY,452.9304103,660.2297493,19.50686369,1214956.97,1.770530648,0.993496459,50.25615679,39.88442286,ACR-429 - JANUARY,12.879011723677971,8.835251774777872,34.53750000950337,19.380000002210675,23700000.00300542,1840203.3099661784,5.230079096952319,1.3921778622888843,0.6602297493,0.45293041030000003,2.8421202530325e-6,7.565348104468258e-7,4.372211052
ACR-430,3.040375187,0.78744887,JANUARY,650.0149557,1053.22783,22.36692841,798472.3995,1.701731203,0.931062129,37.98644071,22.68796102,ACR-430 - JANUARY,23.55747147302965,14.538837979571221,38.06249999056418,20.824999984605185,17859374.996977422,758119.3515366947,2.8867212775796096,0.7476529270974542,1.05322783,0.6500149557,3.8077398654028235e-6,9.861942259909007e-7,3.827824057
