colony_id,partner,species,AFDW.mg.cm2,timepoint,DW.mg.cm2
ACR-414,Host,Acropora,0.2574177322330039,MAY,21.285014219238853
ACR-414,Sym,Acropora,0.22652760436502517,MAY,0.974755146055604
ACR-415,Host,Acropora,1.6360269973767332,MAY,65.70680402521631
ACR-415,Sym,Acropora,0.9586909793545029,MAY,37.66405082368437
ACR-416,Host,Acropora,0.7963206550741341,MAY,21.796923221039965
ACR-416,Sym,Acropora,0.3219532971052516,MAY,1.1439617152462942
ACR-417,Host,Acropora,0.6197441202789508,MAY,24.192556840707788
ACR-417,Sym,Acropora,0.2779458478826881,MAY,1.2545123404434837
ACR-418,Host,Acropora,1.6336788959846928,MAY,220.4541504177007
ACR-418,Sym,Acropora,0.48338991990779584,MAY,160.50335673975383
ACR-420,Host,Acropora,1.863752386797956,MAY,162.62898254120933
ACR-420,Sym,Acropora,0.5500783743559097,MAY,111.84444420346968
ACR-421,Host,Acropora,0.46044755715609653,MAY,20.98106035441338
ACR-421,Sym,Acropora,0.3069650381040694,MAY,1.0709669107186424
ACR-422,Host,Acropora,0.6337936552293705,MAY,42.63670761762521
ACR-422,Sym,Acropora,0.4140785214165187,MAY,17.5053807574354
ACR-423,Host,Acropora,0.25457817849727776,MAY,30.536652510746418
ACR-423,Sym,Acropora,2.1384566993769796,MAY,3.1873187947856905
ACR-424,Host,Acropora,0.3498620153466197,MAY,30.03315500311336
ACR-424,Sym,Acropora,0.09996057581331358,MAY,1.1595426794345485
ACR-425,Host,Acropora,0.4740557845777327,MAY,24.9010408716062
ACR-425,Sym,Acropora,0.3227613852444099,MAY,1.1780790561421086
ACR-426,Host,Acropora,0.8725603387554458,MAY,45.11819200190157
ACR-426,Sym,Acropora,0.4395118743360497,MAY,18.070257813797788
ACR-427,Host,Acropora,1.4447079333172386,MAY,82.11518128757898
ACR-427,Sym,Acropora,0.812386490039257,MAY,54.758808575551676
ACR-428,Host,Acropora,0.7042516210433335,MAY,16.741420114275627
ACR-428,Sym,Acropora,0.3706587479175445,MAY,0.9735969778634115
ACR-429,Host,Acropora,2.0213733726141507,MAY,74.39124098050965
ACR-429,Sym,Acropora,0.799147612428859,MAY,41.961125737900424
ACR-430,Host,Acropora,1.6665492101063002,MAY,76.89874692732988
ACR-430,Sym,Acropora,0.8082763669015584,MAY,49.821488636127796
ACR-431,Host,Acropora,0.5919111545029713,MAY,23.336230579602958
ACR-431,Sym,Acropora,0.2655601395878285,MAY,13.314268203270574
ACR-432,Host,Acropora,1.2832854858953555,MAY,50.39089894766632
ACR-432,Sym,Acropora,1.0466276430419073,MAY,27.40786698360727
ACR-433,Host,Acropora,0.6315618230771864,MAY,30.036693141215498
ACR-433,Sym,Acropora,0.30779564710888296,MAY,11.895624223170499
ACR-434,Host,Acropora,0.45657293086290274,MAY,21.641556922902392
ACR-434,Sym,Acropora,0.34533516225267263,MAY,1.0891339732584542
ACR-435,Host,Acropora,0.8694379589476987,MAY,77.78933871868298
ACR-435,Sym,Acropora,0.684682392671293,MAY,42.903140615906594
ACR-436,Host,Acropora,1.6156683971606094,MAY,133.1964288050172
ACR-436,Sym,Acropora,0.5228230318901366,MAY,84.83529835517722
ACR-437,Host,Acropora,0.1125481062145988,MAY,51.71793902979026
ACR-437,Sym,Acropora,0.46019670096627563,MAY,20.587132850836444
ACR-438,Host,Acropora,0.5206270359072125,MAY,25.184331656173306
ACR-438,Sym,Acropora,0.2643183413067471,MAY,1.1854277125272121
ACR-439,Host,Acropora,0.5538810151065455,MAY,25.498308159726705
ACR-439,Sym,Acropora,0.32441602313383805,MAY,1.3055766784654625
